IngredientID,IngredientCategoryID,IngredientName,SpeciesID,IngredientCutID,PlantID,PlantVarietyID
3912,7,Green Purslane,,,173,3643
3913,7,Garden Purslane,,,173,3644
3914,7,Wild Purslane,,,173,3645
3915,7,Red Purslane,,,173,3646
3916,7,Golden Leaf Purslane,,,173,3647
3917,7,Large Leaf Purslane,,,173,3648
3918,7,French Purslane,,,173,3649
3919,7,Winter Purslane,,,173,3650
3920,7,Prostrate Purslane,,,173,3651
3921,7,Hairy Purslane,,,173,3652
3922,7,Summer Purslane,,,173,3653
3923,7,Japanese Purslane,,,173,3654
3924,7,Pussley Purslane,,,173,3655
3925,7,Southern Giant Curled Mustard,,,175,3651
3926,7,Tendergreen Mustard,,,175,3652
3927,7,Japanese Mustard Greens (Komatsuna),,,175,3763
3928,7,Giant Red Mustard,,,175,3764
3929,7,Green Wave Mustard,,,175,3765
3930,7,Mustard Spinach,,,175,3766
3931,7,Red Giant Mustard,,,175,3767
3932,7,Osaka Purple Mustard,,,175,3768
3933,7,Wasabi Mustard,,,175,3769
3935,11,Fordhook 242,,,176,3770
3936,11,Butterbean,,,176,3771
3937,11,Henderson,,,176,3772
3938,11,Baby Lima,,,176,3773
3939,11,King of the Garden,,,176,3774
3940,11,Jackson Wonder,,,176,3775
3941,11,Large White Lima,,,176,3776
3942,11,Green Butterbean,,,176,3777
3943,11,Virginia,,,176,3778
3944,11,Christmas Lima,,,176,3779
3945,8,Early Black,,,177,3780
3946,8,Ben Lear,,,177,3781
3947,8,Howes,,,177,3782
3948,8,McFarlin,,,177,3783
3949,8,Searles,,,177,3784
3950,8,Crimson Queen,,,177,3785
3951,8,Wild Cranberry,,,177,3786
3952,8,Burgundy,,,177,3787
3953,8,Pioneer,,,177,3788
3954,8,Stevens,,,177,3789
3955,12,Soursop,,,178,0
3956,12,Purple Mangosteen,,,179,3798
3957,12,Tropical Mangosteen,,,179,3799
3958,12,Cambodian Mangosteen,,,179,3800
3959,12,Thai Mangosteen,,,179,3801
3960,12,Siamese Mangosteen,,,179,3802
3961,12,Giant Mangosteen,,,179,3803
3962,12,Mini Mangosteen,,,179,3804
